frame,time_s,terrain_mean,splash_pixels,stem_color_pixels,upper_stem_pixels,stem_top_y
2514,41.9,16.442,338,1142,200,360.0
2515,41.916667,16.45,316,1088,181,360.0
2516,41.933333,16.452,314,994,165,360.0
2517,41.95,16.453,278,997,168,360.0
2518,41.966667,16.451,278,908,165,359.0
2519,41.983333,16.456,283,972,168,358.0
2520,42.0,16.485,263,969,169,358.0
2521,42.016667,16.461,303,953,213,358.0
2522,42.033333,16.485,299,945,231,359.0
2523,42.05,16.465,286,994,235,359.0
2524,42.066667,16.501,306,932,236,358.0
2525,42.083333,16.472,296,954,236,358.0
2526,42.1,16.467,320,927,231,358.0
2527,42.116667,16.46,343,867,225,360.0
2528,42.133333,16.461,316,912,240,360.0
2529,42.15,16.457,329,890,233,358.0
2530,42.166667,16.442,318,881,239,360.0
2531,42.183333,16.441,345,913,248,358.0
2532,42.2,16.427,314,931,255,359.0
2533,42.216667,16.423,320,913,191,360.0
2534,42.233333,16.416,335,974,205,360.0
2535,42.25,16.415,321,985,241,358.0
2536,42.266667,16.409,347,984,218,358.0
2537,42.283333,16.404,335,1004,211,358.0
2538,42.3,16.403,337,1018,208,360.0
2539,42.316667,16.401,332,1009,211,360.0
2540,42.333333,16.404,313,1046,205,362.0
2541,42.35,16.407,276,998,156,368.0
2542,42.366667,16.413,269,914,142,368.0
2543,42.383333,16.42,227,876,143,376.0
2544,42.4,16.427,228,794,127,384.0
2545,42.416667,16.43,215,740,121,390.0
2546,42.433333,16.441,226,629,115,396.0
2547,42.45,16.445,197,642,105,404.0
2548,42.466667,16.454,216,649,121,410.0
2549,42.483333,16.455,221,599,76,416.0
2550,42.5,16.459,183,552,73,434.0
2551,42.516667,16.461,193,559,75,426.0
2552,42.533333,16.462,208,525,61,430.0
2553,42.55,16.461,199,549,58,432.0
2554,42.566667,16.46,170,501,56,432.0
2555,42.583333,16.466,164,501,52,434.0
2556,42.6,16.467,164,503,51,436.0
2557,42.616667,16.469,166,498,50,438.0
2558,42.633333,16.473,184,474,38,442.0
2559,42.65,16.483,172,448,43,444.0
2560,42.666667,16.479,178,463,45,444.0
2561,42.683333,16.472,189,497,44,446.0
2562,42.7,16.467,193,508,45,448.0
2563,42.716667,16.458,203,496,43,448.0
2564,42.733333,16.449,203,496,40,448.0
2565,42.75,16.436,202,491,37,448.0
2566,42.766667,16.426,199,487,34,449.0
2567,42.783333,16.42,191,518,33,449.0
2568,42.8,16.413,189,490,32,448.0
2569,42.816667,16.412,195,485,27,448.0
2570,42.833333,16.412,203,505,51,446.0
2571,42.85,16.408,201,526,41,443.0
2572,42.866667,16.409,193,580,44,438.0
2573,42.883333,16.405,190,633,54,434.0
2574,42.9,16.414,203,681,52,432.0
2575,42.916667,16.418,186,670,74,424.0
2576,42.933333,16.415,215,693,73,420.0
2577,42.95,16.42,200,736,74,416.0
2578,42.966667,16.431,231,717,115,408.0
2579,42.983333,16.437,218,688,135,404.0
2580,43.0,16.461,225,602,109,398.0
2581,43.016667,16.456,237,697,115,394.0
2582,43.033333,16.454,247,693,120,390.0
2583,43.05,16.465,232,702,136,386.0
2584,43.066667,16.466,246,731,141,383.0
2585,43.083333,16.465,258,824,134,380.0
2586,43.1,16.467,222,881,138,376.0
2587,43.116667,16.468,239,911,166,372.0
2588,43.133333,16.469,231,956,171,368.0
2589,43.15,16.47,260,972,197,366.0
2590,43.166667,16.476,247,1016,196,362.0
2591,43.183333,16.476,264,997,165,361.0
2592,43.2,16.485,310,1001,144,358.0
2593,43.216667,16.485,309,971,166,356.0
2594,43.233333,16.482,331,993,162,354.0
2595,43.25,16.468,349,986,152,354.0
2596,43.266667,16.466,329,992,154,354.0
2597,43.283333,16.45,324,986,149,354.0
2598,43.3,16.448,332,999,156,354.0
2599,43.316667,16.439,297,998,159,354.0
2600,43.333333,16.425,308,1040,146,356.0
2601,43.35,16.415,279,1105,236,356.0
2602,43.366667,16.413,276,1035,200,356.0
2603,43.383333,16.404,262,1076,190,358.0
2604,43.4,16.402,271,1053,173,360.0
2605,43.416667,16.405,293,1067,161,360.0
2606,43.433333,16.404,265,1082,167,360.0
2607,43.45,16.413,258,992,149,360.0
2608,43.466667,16.406,244,1041,144,362.0
2609,43.483333,16.411,282,1024,172,362.0
2610,43.5,16.411,267,1020,189,364.0
2611,43.516667,16.426,263,1006,167,362.0
2612,43.533333,16.429,249,1026,161,362.0
2613,43.55,16.43,237,990,161,362.0
2614,43.566667,16.447,253,1029,160,362.0
2615,43.583333,16.442,263,973,160,362.0
2616,43.6,16.444,258,952,161,362.0
2617,43.616667,16.449,271,933,159,362.0
2618,43.633333,16.458,263,960,179,362.0
2619,43.65,16.459,265,955,189,362.0
2620,43.666667,16.462,307,968,207,362.0
2621,43.683333,16.471,317,922,171,362.0
2622,43.7,16.472,276,919,156,362.0
2623,43.716667,16.473,272,944,164,362.0
2624,43.733333,16.479,283,949,165,362.0
2625,43.75,16.475,302,942,170,360.0
2626,43.766667,16.478,287,922,168,360.0
2627,43.783333,16.475,280,926,168,360.0
2628,43.8,16.467,281,920,196,360.0
2629,43.816667,16.463,248,813,161,364.0
2630,43.833333,16.444,219,987,201,374.0
2631,43.85,16.439,247,625,180,404.0
2632,43.866667,16.428,5641,676,108,432.0
2633,43.883333,16.415,5760,328,0,464.0
2634,43.9,16.415,5596,212,0,482.0
2635,43.916667,16.415,5463,152,0,520.0
2636,43.933333,16.4,5667,21,0,537.0
2637,43.95,16.403,5960,136,0,561.0
2638,43.966667,16.398,5612,130,0,547.0
2639,43.983333,16.403,6230,71,0,549.0
2640,44.0,16.433,6644,156,0,542.0
2641,44.016667,16.425,6389,182,0,542.0
2642,44.033333,16.432,6064,328,0,540.0
2643,44.05,16.422,5271,264,0,538.0
2644,44.066667,16.419,5119,397,0,538.0
2645,44.083333,16.442,4839,397,0,542.0
2646,44.1,16.447,4357,183,0,550.0
2647,44.116667,16.447,4032,79,0,560.0
2648,44.133333,16.456,3752,79,0,560.0
2649,44.15,16.458,2980,75,0,636.0
2650,44.166667,16.448,2772,37,0,638.0
2651,44.183333,16.364,2439,105,0,504.0
2652,44.2,15.885,1780,98,0,544.0
2653,44.216667,15.028,1229,76,0,586.0
2654,44.233333,18.669,870,49,0,636.0
2655,44.25,23.409,486,22,0,655.0
2656,44.266667,29.567,9,828,828,280.0
2657,44.283333,34.485,17,0,0,-1
2658,44.3,36.466,20,129,129,280.0
2659,44.316667,33.639,985,964,964,280.0
2660,44.333333,32.949,1362,3312,3312,280.0
2661,44.35,33.391,1762,6125,6125,280.0
2662,44.366667,34.767,1951,7300,7300,280.0
2663,44.383333,35.769,2091,8144,7588,280.0
2664,44.4,36.395,2204,9081,8034,280.0
2665,44.416667,35.508,2412,11818,10553,280.0
2666,44.433333,33.177,2391,15484,13114,280.0
2667,44.45,31.952,2409,17225,13908,280.0
2668,44.466667,28.534,2195,20698,16118,280.0
2669,44.483333,27.36,1984,23001,17994,280.0
2670,44.5,27.361,1772,23067,18041,280.0
2671,44.516667,27.374,1746,23010,17984,280.0
2672,44.533333,27.37,1733,22984,17960,280.0
2673,44.55,27.439,1739,23077,18056,280.0
2674,44.566667,27.416,1743,23067,18058,280.0
2675,44.583333,27.394,1730,23053,18038,280.0
2676,44.6,27.392,1723,23082,18098,280.0
2677,44.616667,27.382,1740,23093,18106,280.0
2678,44.633333,27.34,1574,22972,18026,280.0
2679,44.65,27.334,1565,22784,17850,280.0
2680,44.666667,27.328,1561,22787,17843,280.0
2681,44.683333,27.353,1563,22796,17838,280.0
2682,44.7,27.353,1559,22781,17835,280.0
2683,44.716667,27.355,1546,22704,17755,280.0
2684,44.733333,27.349,1544,22662,17716,280.0
2685,44.75,27.301,1425,22558,17586,280.0
2686,44.766667,27.274,1414,22708,17745,280.0
2687,44.783333,27.261,1427,22680,17708,280.0
2688,44.8,27.269,1452,22736,17727,280.0
2689,44.816667,27.283,1407,22700,17674,280.0
2690,44.833333,27.249,1392,22603,17583,280.0
2691,44.85,27.231,1387,22720,17663,280.0
2692,44.866667,27.204,1383,22715,17594,280.0
2693,44.883333,27.192,1380,22636,17561,280.0
2694,44.9,27.181,1376,22477,17452,280.0
2695,44.916667,27.168,1373,22493,17438,280.0
2696,44.933333,27.153,1364,22309,17341,280.0
2697,44.95,27.147,1374,22340,17303,280.0
2698,44.966667,27.126,1370,22386,17356,280.0
2699,44.983333,27.125,1378,22285,17255,280.0
2700,45.0,27.11,1436,22923,17944,280.0
2701,45.016667,27.101,1458,22833,17879,280.0
2702,45.033333,27.076,1456,22832,17863,280.0
2703,45.05,27.087,1476,22858,17932,280.0
2704,45.066667,27.086,1469,22968,17939,280.0
2705,45.083333,27.081,1450,22874,17859,280.0
2706,45.1,27.084,1415,22964,17923,280.0
2707,45.116667,27.08,1441,23000,17935,280.0
2708,45.133333,27.093,1409,23123,17986,280.0
2709,45.15,27.089,1424,23020,17958,280.0
2710,45.166667,27.089,1396,22947,17926,280.0
2711,45.183333,27.084,1412,23198,18037,280.0
2712,45.2,27.073,1451,23151,18017,280.0
2713,45.216667,27.039,1476,23182,17953,280.0
2714,45.233333,27.063,1481,23122,17988,280.0
2715,45.25,27.066,1487,23171,18028,280.0
2716,45.266667,27.044,1443,23154,18045,280.0
2717,45.283333,27.01,1444,22861,17784,280.0
2718,45.3,26.965,1443,23066,17937,280.0
2719,45.316667,26.947,1439,22899,17885,280.0
2720,45.333333,27.01,1443,22976,17955,280.0
2721,45.35,27.099,1424,22990,17898,280.0
2722,45.366667,27.207,1427,22667,17657,280.0
2723,45.383333,27.27,1463,23021,17905,280.0
2724,45.4,27.273,1374,22821,17723,280.0
2725,45.416667,27.164,1407,23040,17928,280.0
2726,45.433333,27.159,1407,23036,18009,280.0
2727,45.45,27.161,1414,23157,18045,280.0
2728,45.466667,27.164,1400,23180,18102,280.0
2729,45.483333,27.165,1384,23117,18078,280.0
2730,45.5,27.17,1398,23142,18062,280.0
2731,45.516667,27.172,1377,23185,18073,280.0
2732,45.533333,27.184,1401,23094,18049,280.0
2733,45.55,27.175,1407,23072,18036,280.0
2734,45.566667,27.171,1421,23152,18046,280.0
2735,45.583333,27.178,1433,23189,18095,280.0
2736,45.6,27.179,1407,23180,18128,280.0
2737,45.616667,27.181,1391,22905,17916,280.0
2738,45.633333,27.179,1449,22906,17924,280.0
2739,45.65,27.172,1438,22905,17874,280.0
2740,45.666667,27.167,1362,23142,17984,280.0
2741,45.683333,27.164,1369,23233,18060,280.0
2742,45.7,27.155,1327,23185,18015,280.0
2743,45.716667,27.119,1322,23173,17975,280.0
2744,45.733333,27.119,1324,23150,17930,280.0
2745,45.75,27.12,1337,23176,17933,280.0
2746,45.766667,27.123,1348,23124,17920,280.0
2747,45.783333,27.122,1339,23142,17911,280.0
2748,45.8,27.121,1342,23170,17922,280.0
2749,45.816667,27.119,1348,23158,17907,280.0
2750,45.833333,27.117,1342,23141,17893,280.0
2751,45.85,27.118,1343,23135,17896,280.0
2752,45.866667,27.114,1352,23112,17889,280.0
2753,45.883333,27.116,1355,23119,17880,280.0
2754,45.9,27.113,1368,23133,17863,280.0
2755,45.916667,27.255,1349,23372,17982,280.0
2756,45.933333,27.241,1373,23369,17987,280.0
2757,45.95,27.13,1382,23142,17869,280.0
2758,45.966667,27.12,1375,23126,17869,280.0
2759,45.983333,27.115,1364,23166,17897,280.0
2760,46.0,27.097,1381,23300,18085,280.0
2761,46.016667,27.102,1391,23331,18086,280.0
2762,46.033333,27.102,1381,23372,18144,280.0
2763,46.05,27.108,1364,23285,18044,280.0
2764,46.066667,27.108,1362,23356,18130,280.0
2765,46.083333,27.118,1346,23380,18143,280.0
2766,46.1,27.163,1381,23749,18381,280.0
2767,46.116667,27.13,1415,23647,18438,280.0
2768,46.133333,26.966,1458,24241,18709,280.0
2769,46.15,26.892,1448,24355,18920,280.0
2770,46.166667,26.819,1436,24750,19125,280.0
2771,46.183333,26.776,1530,24903,19186,280.0
2772,46.2,27.205,2076,24421,19210,280.0
2773,46.216667,27.745,2171,23163,17375,280.0
2774,46.233333,27.4,2814,21929,16091,280.0
2775,46.25,27.045,3405,22587,16866,280.0
2776,46.266667,26.779,2891,24301,18562,280.0
2777,46.283333,26.752,2409,24560,18838,280.0
2778,46.3,26.742,2244,24617,18910,280.0
2779,46.316667,26.737,2158,24731,19038,280.0
2780,46.333333,26.733,2070,24916,19241,280.0
2781,46.35,27.113,2072,24708,19162,280.0
2782,46.366667,28.098,2162,23303,17972,280.0
2783,46.383333,29.614,2115,21326,16313,280.0
2784,46.4,31.774,1916,18816,14757,280.0
2785,46.416667,33.806,1661,16005,13375,280.0
2786,46.433333,35.826,1565,13508,11959,280.0
2787,46.45,36.798,1364,10603,9505,280.0
2788,46.466667,36.335,1183,10121,9138,280.0
2789,46.483333,35.674,990,8707,8192,280.0
2790,46.5,34.842,789,8082,8039,280.0
2791,46.516667,33.764,687,7456,7406,280.0
2792,46.533333,33.465,567,5164,5144,280.0
2793,46.55,32.945,473,3517,3517,280.0
2794,46.566667,33.466,421,1019,1019,280.0
2795,46.583333,34.404,231,511,511,280.0
2796,46.6,36.604,167,55,55,280.0
2797,46.616667,35.348,113,0,0,-1
2798,46.633333,31.796,54,0,0,-1
2799,46.65,27.081,0,237,237,280.0
2800,46.666667,21.652,0,0,0,-1
2801,46.683333,19.793,0,0,0,-1
2802,46.7,16.756,0,0,0,-1
2803,46.716667,15.526,0,0,0,-1
2804,46.733333,16.119,0,0,0,-1
2805,46.75,16.288,0,0,0,-1
2806,46.766667,16.293,0,0,0,-1
2807,46.783333,16.295,0,0,0,-1
2808,46.8,16.299,0,0,0,-1
2809,46.816667,16.3,0,0,0,-1
2810,46.833333,16.302,0,0,0,-1
2811,46.85,16.312,0,0,0,-1
2812,46.866667,16.316,0,0,0,-1
2813,46.883333,16.332,0,0,0,-1
2814,46.9,16.331,0,0,0,-1
2815,46.916667,16.341,0,0,0,-1
2816,46.933333,16.339,0,0,0,-1
2817,46.95,16.337,0,0,0,-1
2818,46.966667,16.342,0,0,0,-1
2819,46.983333,16.349,0,0,0,-1
2820,47.0,16.37,0,0,0,-1
2821,47.016667,16.365,0,0,0,-1
2822,47.033333,16.38,0,0,0,-1
2823,47.05,16.372,0,0,0,-1
2824,47.066667,16.384,0,0,0,-1
2825,47.083333,16.378,0,0,0,-1
2826,47.1,16.357,0,0,0,-1
2827,47.116667,16.377,0,0,0,-1
2828,47.133333,16.358,0,0,0,-1
2829,47.15,16.372,0,0,0,-1
2830,47.166667,16.358,0,0,0,-1
2831,47.183333,16.363,0,0,0,-1
2832,47.2,16.351,0,0,0,-1
2833,47.216667,16.345,0,0,0,-1
2834,47.233333,16.333,0,0,0,-1
2835,47.25,16.317,0,0,0,-1
2836,47.266667,16.311,0,0,0,-1
2837,47.283333,16.298,0,0,0,-1
2838,47.3,16.296,0,0,0,-1
2839,47.316667,16.29,0,0,0,-1
2840,47.333333,16.294,0,0,0,-1
2841,47.35,16.292,0,0,0,-1
2842,47.366667,16.305,0,0,0,-1
2843,47.383333,16.306,0,0,0,-1
2844,47.4,16.331,0,0,0,-1
2845,47.416667,16.348,0,0,0,-1
2846,47.433333,16.392,0,0,0,-1
2847,47.45,16.444,0,0,0,-1
2848,47.466667,16.443,0,0,0,-1
2849,47.483333,16.455,0,0,0,-1
2850,47.5,16.461,0,0,0,-1
2851,47.516667,16.471,0,0,0,-1
2852,47.533333,16.472,0,0,0,-1
2853,47.55,16.471,0,0,0,-1
2854,47.566667,16.482,0,0,0,-1
2855,47.583333,16.466,0,0,0,-1
2856,47.6,16.464,0,0,0,-1
2857,47.616667,16.462,0,0,0,-1
2858,47.633333,16.453,0,0,0,-1
2859,47.65,16.466,15,0,0,-1
2860,47.666667,16.456,0,0,0,-1
2861,47.683333,16.452,5,0,0,-1
2862,47.7,16.44,3,0,0,-1
2863,47.716667,16.451,9,0,0,-1
2864,47.733333,16.441,23,0,0,-1
2865,47.75,16.42,11,0,0,-1
2866,47.766667,16.423,22,0,0,-1
2867,47.783333,16.454,30,0,0,-1
2868,47.8,16.462,18,0,0,-1
2869,47.816667,16.461,45,0,0,-1
2870,47.833333,16.483,90,0,0,-1
2871,47.85,16.413,65,11,0,658.0
2872,47.866667,16.413,34,8,0,634.0
2873,47.883333,16.466,534,380,0,632.0
2874,47.9,16.473,378,466,0,598.0
2875,47.916667,16.461,414,545,0,573.0
2876,47.933333,16.443,441,669,0,560.0
2877,47.95,16.441,413,657,0,551.0
2878,47.966667,16.449,470,764,0,542.0
2879,47.983333,16.477,410,776,0,538.0
2880,48.0,16.464,337,890,0,536.0
2881,48.016667,16.479,309,804,0,534.0
2882,48.033333,16.463,238,819,0,532.0
2883,48.05,16.479,173,788,0,531.0
2884,48.066667,16.49,142,762,0,525.0
2885,48.083333,16.479,147,790,0,522.0
2886,48.1,16.485,132,762,0,514.0
2887,48.116667,16.499,156,790,0,503.0
2888,48.133333,16.513,144,801,0,480.0
2889,48.15,16.505,132,818,8,459.0
2890,48.166667,16.505,158,818,54,422.0
2891,48.183333,16.49,151,801,122,382.0
2892,48.2,16.495,173,786,166,368.0
2893,48.216667,16.483,153,789,152,368.0
2894,48.233333,16.456,104,859,158,368.0
2895,48.25,16.456,152,774,159,368.0
2896,48.266667,16.454,143,798,151,369.0
2897,48.283333,16.437,101,803,187,370.0
2898,48.3,16.427,115,806,158,370.0
2899,48.316667,16.429,137,761,133,372.0
2900,48.333333,16.405,140,808,155,370.0
2901,48.35,16.412,151,808,122,370.0
2902,48.366667,16.377,196,882,138,370.0
2903,48.383333,16.41,198,869,167,370.0
2904,48.4,16.401,180,829,147,370.0
2905,48.416667,16.406,231,933,98,368.0
2906,48.433333,16.415,391,941,103,368.0
2907,48.45,16.425,856,918,146,366.0
2908,48.466667,16.401,1302,806,124,364.0
2909,48.483333,16.418,1840,730,156,364.0
2910,48.5,16.402,2879,656,126,362.0
2911,48.516667,16.434,3539,705,151,360.0
2912,48.533333,16.441,4205,431,159,360.0
2913,48.55,16.441,5105,446,154,360.0
2914,48.566667,16.445,5486,468,163,360.0
2915,48.583333,16.435,5709,429,155,360.0
2916,48.6,16.454,6328,512,208,358.0
2917,48.616667,16.461,6503,502,209,358.0
2918,48.633333,16.462,6921,460,221,360.0
2919,48.65,16.462,6821,177,9,526.0
2920,48.666667,16.483,7062,367,138,360.0
2921,48.683333,16.477,7064,365,177,358.0
2922,48.7,16.491,7144,367,156,358.0
2923,48.716667,16.494,7390,366,152,358.0
2924,48.733333,16.493,7370,285,86,371.0
2925,48.75,16.496,7628,480,163,360.0
2926,48.766667,16.474,7636,331,47,387.0
2927,48.783333,16.474,7810,416,154,359.0
2928,48.8,16.461,7416,454,167,358.0
2929,48.816667,16.451,7070,441,167,358.0
2930,48.833333,16.455,6358,248,36,358.0
2931,48.85,16.444,6007,387,114,358.0
2932,48.866667,16.421,5661,399,156,358.0
2933,48.883333,16.423,5488,426,172,358.0
2934,48.9,16.407,5166,422,177,358.0
2935,48.916667,16.395,4889,515,244,358.0
2936,48.933333,16.405,4756,434,159,358.0
2937,48.95,16.396,4754,450,160,358.0
2938,48.966667,16.403,4512,548,170,358.0
2939,48.983333,16.403,4294,642,203,358.0
2940,49.0,16.417,4279,749,256,358.0
2941,49.016667,16.404,3879,515,110,358.0
2942,49.033333,16.411,3677,649,165,359.0
2943,49.05,16.409,3511,659,161,358.0
2944,49.066667,16.426,3223,590,131,358.0
2945,49.083333,16.429,2976,697,172,358.0
2946,49.1,16.426,2662,792,249,358.0
2947,49.116667,16.44,2701,629,156,358.0
2948,49.133333,16.444,2381,633,181,358.0
2949,49.15,16.435,2190,617,183,358.0
2950,49.166667,16.449,2059,595,187,358.0
2951,49.183333,16.447,1963,548,170,359.0
2952,49.2,16.451,1698,521,140,358.0
2953,49.216667,16.455,1380,614,141,359.0
2954,49.233333,16.456,1251,631,160,358.0
2955,49.25,16.45,1225,740,152,359.0
2956,49.266667,16.456,1097,931,181,359.0
2957,49.283333,16.459,1003,1030,229,359.0
2958,49.3,16.465,915,928,144,359.0
2959,49.316667,16.459,938,954,113,359.0
2960,49.333333,16.462,738,1165,128,358.0
2961,49.35,16.463,575,1430,147,358.0
2962,49.366667,16.455,544,1852,135,359.0
2963,49.383333,16.453,604,1915,228,359.0
2964,49.4,16.436,499,1428,114,359.0
2965,49.416667,16.43,461,1254,139,359.0
2966,49.433333,16.418,441,1333,120,359.0
2967,49.45,16.413,402,1571,157,359.0
2968,49.466667,16.417,428,1403,251,359.0
2969,49.483333,16.409,347,1530,164,358.0
2970,49.5,16.405,337,1308,155,359.0
2971,49.516667,16.402,335,1299,169,359.0
2972,49.533333,16.406,222,1242,181,359.0
2973,49.55,16.414,259,1289,188,359.0
2974,49.566667,16.416,282,1485,264,359.0
2975,49.583333,16.415,281,1679,161,359.0
2976,49.6,16.423,269,1738,148,358.0
2977,49.616667,16.415,284,1777,148,359.0
2978,49.633333,16.431,299,1847,161,359.0
2979,49.65,16.427,335,1688,208,359.0
2980,49.666667,16.434,281,1665,200,359.0
2981,49.683333,16.443,361,1686,170,359.0
2982,49.7,16.447,403,1872,182,359.0
2983,49.716667,16.457,418,2067,194,359.0
2984,49.733333,16.458,404,1844,142,359.0
2985,49.75,16.46,403,1881,215,358.0
2986,49.766667,16.467,441,1479,144,358.0
2987,49.783333,16.47,433,1197,163,359.0
2988,49.8,16.478,455,952,155,359.0
2989,49.816667,16.477,411,893,161,358.0
2990,49.833333,16.48,390,984,204,358.0
2991,49.85,16.491,398,843,176,358.0
2992,49.866667,16.485,401,834,189,358.0
2993,49.883333,16.477,363,889,206,359.0
2994,49.9,16.472,317,823,181,358.0
2995,49.916667,16.468,367,815,199,358.0
2996,49.933333,16.458,229,647,155,358.0
2997,49.95,16.444,237,654,166,358.0
2998,49.966667,16.434,226,689,192,358.0
2999,49.983333,16.429,236,727,172,358.0
3000,50.0,16.431,205,769,159,358.0
3001,50.016667,16.397,238,781,190,358.0
3002,50.033333,16.407,215,724,175,358.0
3003,50.05,16.397,231,804,180,358.0
3004,50.066667,16.394,239,810,168,358.0
3005,50.083333,16.396,267,795,173,358.0
3006,50.1,16.398,299,822,163,358.0
3007,50.116667,16.405,317,768,153,358.0
3008,50.133333,16.404,300,869,148,358.0
3009,50.15,16.41,296,910,170,358.0
3010,50.166667,16.418,316,897,137,358.0
3011,50.183333,16.421,321,963,152,358.0
3012,50.2,16.426,329,976,224,358.0
3013,50.216667,16.435,323,886,154,358.0
3014,50.233333,16.444,337,915,179,358.0
3015,50.25,16.443,322,918,172,358.0
3016,50.266667,16.456,328,880,142,358.0
3017,50.283333,16.463,313,950,201,360.0
3018,50.3,16.466,269,724,48,392.0
3019,50.316667,16.459,271,871,111,376.0
3020,50.333333,16.469,252,911,146,372.0
3021,50.35,16.473,226,829,136,378.0
3022,50.366667,16.474,223,756,103,386.0
3023,50.383333,16.474,228,707,114,390.0
3024,50.4,16.483,213,604,123,400.0
3025,50.416667,16.484,203,581,108,408.0
3026,50.433333,16.481,196,589,138,412.0
3027,50.45,16.481,222,612,98,416.0
3028,50.466667,16.473,204,573,103,420.0
3029,50.483333,16.469,222,545,61,422.0
3030,50.5,16.457,175,523,76,425.0
3031,50.516667,16.435,194,577,60,430.0
3032,50.533333,16.437,161,578,59,430.0
3033,50.55,16.422,150,614,52,436.0
3034,50.566667,16.415,162,519,50,440.0
3035,50.583333,16.408,150,518,44,440.0
3036,50.6,16.399,137,461,40,442.0
3037,50.616667,16.394,144,423,40,444.0
3038,50.633333,16.393,129,488,47,446.0
3039,50.65,16.398,125,513,48,446.0
3040,50.666667,16.396,120,474,37,447.0
3041,50.683333,16.399,144,502,39,448.0
3042,50.7,16.403,118,474,32,448.0
3043,50.716667,16.415,113,465,26,448.0
3044,50.733333,16.417,130,507,26,448.0
3045,50.75,16.424,115,486,24,448.0
3046,50.766667,16.436,130,480,29,448.0
3047,50.783333,16.438,131,505,29,447.0
3048,50.8,16.441,114,509,49,444.0
3049,50.816667,16.446,138,499,42,442.0
3050,50.833333,16.441,153,498,44,438.0
3051,50.85,16.453,152,530,56,432.0
3052,50.866667,16.452,172,566,82,428.0
3053,50.883333,16.452,183,571,72,424.0
3054,50.9,16.46,181,561,74,416.0
3055,50.916667,16.465,195,559,83,411.0
3056,50.933333,16.47,197,596,110,408.0
3057,50.95,16.476,188,520,98,404.0
3058,50.966667,16.475,195,587,109,398.0
3059,50.983333,16.48,217,625,112,393.0
3060,51.0,16.5,188,667,122,390.0
3061,51.016667,16.478,202,601,127,386.0
3062,51.033333,16.491,234,660,133,382.0
3063,51.05,16.462,190,670,141,378.0
3064,51.066667,16.474,208,889,172,375.0
3065,51.083333,16.453,219,902,207,372.0
3066,51.1,16.454,215,947,202,368.0
3067,51.116667,16.427,239,1002,139,364.0
3068,51.133333,16.415,213,1053,197,362.0
3069,51.15,16.411,253,1099,159,358.0
3070,51.166667,16.412,251,1086,131,356.0
3071,51.183333,16.4,266,1072,145,356.0
3072,51.2,16.407,259,1099,148,354.0
3073,51.216667,16.403,262,1110,146,354.0
3074,51.233333,16.406,263,1092,134,354.0
3075,51.25,16.408,300,1149,144,354.0
3076,51.266667,16.402,320,1082,144,354.0
3077,51.283333,16.409,322,1111,149,354.0
3078,51.3,16.419,318,1110,219,356.0
3079,51.316667,16.423,281,1120,233,356.0
3080,51.333333,16.438,292,1084,175,358.0
3081,51.35,16.448,293,1046,171,358.0
3082,51.366667,16.457,294,991,168,358.0
3083,51.383333,16.461,346,932,181,360.0
3084,51.4,16.456,294,823,129,364.0
3085,51.416667,16.451,269,921,145,368.0
3086,51.433333,16.466,257,848,148,374.0
3087,51.45,16.462,247,856,127,379.0
3088,51.466667,16.466,227,783,127,382.0
3089,51.483333,16.473,235,619,118,394.0
3090,51.5,16.476,210,616,112,400.0
3091,51.516667,16.479,199,610,103,404.0
3092,51.533333,16.479,209,665,126,414.0
3093,51.55,16.484,206,650,104,420.0
3094,51.566667,16.478,191,629,99,424.0
3095,51.583333,16.467,174,557,98,430.0
3096,51.6,16.458,178,555,70,429.0
3097,51.616667,16.454,147,540,59,431.0
3098,51.633333,16.443,182,543,55,434.0
3099,51.65,16.437,162,514,50,436.0
3100,51.666667,16.42,150,469,44,439.0
3101,51.683333,16.409,194,456,42,440.0
3102,51.7,16.399,153,471,38,442.0
3103,51.716667,16.408,149,470,46,444.0
3104,51.733333,16.4,133,489,50,446.0
3105,51.75,16.4,163,495,47,446.0
3106,51.766667,16.403,142,474,44,448.0
3107,51.783333,16.404,159,482,43,448.0
3108,51.8,16.404,152,478,44,448.0
3109,51.816667,16.42,169,512,37,448.0
3110,51.833333,16.416,174,472,32,449.0
3111,51.85,16.427,163,482,33,449.0
3112,51.866667,16.431,165,492,32,448.0
3113,51.883333,16.443,164,517,32,447.0
3114,51.9,16.453,153,513,42,446.0
3115,51.916667,16.454,156,494,39,441.0
3116,51.933333,16.46,167,502,48,436.0
3117,51.95,16.462,209,546,83,432.0
3118,51.966667,16.469,194,584,86,428.0
3119,51.983333,16.464,234,610,73,420.0
3120,52.0,16.487,179,557,64,416.0
3121,52.016667,16.482,196,508,88,410.0
3122,52.033333,16.495,203,589,133,404.0
3123,52.05,16.491,193,571,109,400.0
3124,52.066667,16.479,188,623,113,396.0
3125,52.083333,16.498,212,605,109,392.0
3126,52.1,16.475,216,648,120,388.0
3127,52.116667,16.469,202,666,125,386.0
3128,52.133333,16.466,214,667,134,380.0
3129,52.15,16.465,211,752,140,378.0
3130,52.166667,16.455,220,854,149,376.0
3131,52.183333,16.443,217,976,153,370.0
3132,52.2,16.432,217,982,150,368.0
3133,52.216667,16.423,239,1029,193,364.0
3134,52.233333,16.417,241,1074,171,362.0
3135,52.25,16.408,251,1063,158,358.0
